serial_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history
25673,NG/MON/83N2/2017/19,Nagaland,Mon,,Near Yuting,26.706028,95.078361,DEBRIS,SLIDE,
25674,NG/MON/83N2/2017/38,Nagaland,Mon,,Near Tangnyu,26.706194,95.110333,DEBRIS,SLIDE,
25675,NG/MOK/83J10/2017/17,Nagaland,Mokokchung,,TuliAmguri rd,26.706389,94.631167,DEBRIS,SLIDE,
25676,NL/MOK/83J10/2014/06,Nagaland,Mokokchung,Kangtsung-1,State Highway (Tuli to Anaki road),26.70675,94.70475,EARTH,SLIDE,"11 August 2013, around 23:00hrs"
25677,NL/MOK/83J10/2014/07,Nagaland,Mokokchung,Kangtsung-2,State Highway (Tuli to Anaki road),26.70744,94.70858,EARTH,SLIDE,"11 August 2013, around 23:00hrs"
25678,NG/MON/83N2/2017/67,Nagaland,Mon,,Near Mon Town,26.710611,95.020278,DEBRIS,SLIDE,
25679,NG/MON/83N2/2017/9,Nagaland,Mon,,Near Mon Town,26.711222,95.074222,DEBRIS,SLIDE,
25680,NG/MON/83N2/2017/70,Nagaland,Mon,,Near Mon Town,26.71125,95.016722,ROCK,SLIDE,
25681,NG/MON/83N2/2017/68,Nagaland,Mon,,Near Mon Town,26.711639,95.014944,DEBRIS,SLIDE,
25682,NG/MON/83N2/2017/69,Nagaland,Mon,,Near Mon Town,26.712306,95.012583,ROCK,SLIDE,
25683,NG/MON/83N2/2017/5,Nagaland,Mon,,"Techahan Ward, Mon Town",26.7175,95.03125,DEBRIS,SLIDE,
25684,NG/MON/83N2/2017/4,Nagaland,Mon,,"Techahan Ward, Mon Town",26.718556,95.033222,SOIL,SLIDE,
25685,NG/MOK/83J10/2017/20,Nagaland,Mokokchung,,Anaki C village,26.719056,94.657528,DEBRIS,SLIDE,
25686,NG/MOK/83J10/2017/19,Nagaland,Mokokchung,,Anaki C village,26.719417,94.660667,DEBRIS,SLIDE,
25687,NG/MON/83N2/2017/10,Nagaland,Mon,,Near Mon Town,26.722722,95.043361,SOIL,SLIDE,
25688,NG/MON/83N2/2017/16,Nagaland,Mon,,Mon Town,26.723,95.029139,ROCK,SLIDE,
25689,NG/MON/83N2/2017/11,Nagaland,Mon,,Near Mon Town,26.724278,95.042833,SOIL,SLIDE,
25690,NG/MON/83N2/2017/12,Nagaland,Mon,,Near Mon Town,26.724278,95.042833,SOIL,SLIDE,
25691,NG/MON/83N2/2017/6,Nagaland,Mon,,"Chingai Ward, Mon Town",26.724639,95.031528,DEBRIS,SLIDE,
25692,NG/MON/83N2/2017/7,Nagaland,Mon,,"Tungpang Ward, Mon Town",26.724833,95.025861,DEBRIS,SLIDE,
25693,NG/MON/83N2/2017/17,Nagaland,Mon,,Mon Town,26.725083,95.023861,DEBRIS,SLIDE,
25694,NG/MON/83N2/2017/18,Nagaland,Mon,,Mon Town,26.725444,95.022,DEBRIS,SLIDE,
25695,NG/MON/83N2/2017/8,Nagaland,Mon,,"Thamnan Ward, Mon Town",26.726667,95.027278,SOIL,SLIDE,
25696,NG/MON/83N2/2017/1,Nagaland,Mon,,"Chingai Ward, Mon Town",26.727722,95.033056,DEBRIS,SLIDE,
25697,NG/MON/83N2/2017/13,Nagaland,Mon,,Near Mon Town,26.727889,95.040389,SOIL,SLIDE,
25698,NG/MON/83N2/2017/15,Nagaland,Mon,,"Chingai Ward, Mon Town",26.728167,95.029889,SOIL,SLIDE,
25699,NG/MON/83N2/2017/2,Nagaland,Mon,,"Chingai Ward, Mon Town",26.728556,95.031944,DEBRIS,SLIDE,
25700,NG/MON/83N2/2017/3,Nagaland,Mon,,"Chingai Ward, Mon Town",26.728556,95.032306,DEBRIS,SLIDE,
25701,NG/MON/83N2/2017/14,Nagaland,Mon,,"Chingai Ward, Mon Town",26.72875,95.031194,DEBRIS,SLIDE,
25702,NG/MON/83N2/2017/24,Nagaland,Mon,,Near Lonkhai,26.729972,95.018778,DEBRIS,SLIDE,
25703,NG/MON/83N2/2017/26,Nagaland,Mon,,Near Lonkhai,26.730222,95.02025,DEBRIS,SLIDE,
25704,NG/MON/83N2/2017/25,Nagaland,Mon,,Near Lonkhai,26.731944,95.018361,SOIL,SLIDE,
25705,NG/MON/83N2/2017/28,Nagaland,Mon,,Near Mon village,26.732306,95.055722,DEBRIS,SLIDE,
25706,NG/MON/83N2/2017/27,Nagaland,Mon,,Near Mon village,26.747806,95.062,SOIL,SLIDE,
25707,NG/MON/83J14/2017/24,Nagaland,Mon,,8 km east of Tanhai Village,26.749444,94.999444,DEBRIS,SLIDE,
25708,NG/TUE/83J14/2017/25,Nagaland,Tuensang,,20 kms South of Simaluguri town towards Wakching,26.749722,94.827222,DEBRIS,SUBSIDENCE,
25709,NG/MON/83N01/2017/1,Nagaland,Mon,,Near Mon village,26.749972,95.064389,ROCK,SLIDE,
25710,NG/MON/83N01/2017/2,Nagaland,Mon,,Near Mon village,26.750028,95.064417,DEBRIS,SLIDE,
25711,NG/MON/83N01/2017/10,Nagaland,Mon,,1km W of Longphou,26.758056,95.11175,DEBRIS,SLIDE,
25712,NG/MON/83N01/2017/72,Nagaland,Mon,,Longkai village,26.758306,94.955806,DEBRIS,SLIDE,
25713,NG/MON/83N01/2017/9,Nagaland,Mon,,Shangnyu village,26.758306,95.112889,DEBRIS,SLIDE,
25714,NG/MON/83N01/2017/11,Nagaland,Mon,,2km W of Longphou,26.759167,95.110972,DEBRIS,SLIDE,
25715,NG/MON/83N01/2017/12,Nagaland,Mon,,Shangnyu village,26.759389,95.108944,SOIL,SLIDE,
25716,NG/MON/83N01/2017/13,Nagaland,Mon,,Shangnyu village,26.760194,95.107778,DEBRIS,SLIDE,
25717,NG/MON/83N01/2017/14,Nagaland,Mon,,Shangnyu village,26.767972,95.087028,ROCK,SLIDE,
25718,NG/MON/83N01/2017/15,Nagaland,Mon,,PhuktongTuimei rd,26.768667,95.086222,DEBRIS,SLIDE,
25719,NG/MON/83N01/2017/16,Nagaland,Mon,,PhuktongTuimei rd,26.768833,95.086194,DEBRIS,SLIDE,
25720,NG/MON/83N01/2017/18,Nagaland,Mon,,PhuktongTuimei rd,26.773583,95.077389,ROCK,SLIDE,
25721,NG/MON/83N01/2017/17,Nagaland,Mon,,PhuktongTuimei rd,26.773611,95.077611,ROCK,SLIDE,
25722,NG/MON/83N01/2017/19,Nagaland,Mon,,PhuktongTuimei rd,26.775667,95.072917,DEBRIS,SLIDE,
25723,NG/MON/83N01/2017/20,Nagaland,Mon,,PhuktongTuimei rd,26.775889,95.072694,ROCK,SLIDE,
25724,NG/MON/83N01/2017/21,Nagaland,Mon,,PhuktongTuimei rd,26.775944,95.072583,DEBRIS,SLIDE,
25725,NG/MON/83N01/2017/3,Nagaland,Mon,,Phuktong village,26.777056,95.069361,DEBRIS,SLIDE,
25726,NG/MON/83N01/2017/71,Nagaland,Mon,,Hongphoi village,26.777056,95.020361,ROCK,SLIDE,
25727,NG/MON/83N01/2017/4,Nagaland,Mon,,Phuktong village,26.778444,95.069083,DEBRIS,SLIDE,
25728,NG/MON/83N01/2017/70,Nagaland,Mon,,Hongphoi village,26.782472,95.009028,ROCK,SLIDE,
25729,NG/MON/83N01/2017/5,Nagaland,Mon,,Phuktong village,26.784222,95.069944,SOIL,SLIDE,
25730,NG/MON/83N01/2017/8,Nagaland,Mon,,Phuktong village,26.784694,95.072222,DEBRIS,SLIDE,
25731,NG/MON/83N01/2017/7,Nagaland,Mon,,Phuktong village,26.784806,95.070833,DEBRIS,SLIDE,
25732,NG/MON/83N01/2017/6,Nagaland,Mon,,Phuktong village,26.785222,95.070556,DEBRIS,SLIDE,
25733,NG/MON/83N01/2017/22,Nagaland,Mon,,PhuktongTuimei rd,26.7855,95.071861,ROCK,SLIDE,
25734,NG/MON/83N01/2017/23,Nagaland,Mon,,PhuktongTuimei rd,26.785722,95.071889,ROCK,SLIDE,
25735,NG/MON/83N01/2017/24,Nagaland,Mon,,PhuktongTuimei rd,26.786972,95.071222,DEBRIS,SLIDE,
25736,NG/MON/83N01/2017/25,Nagaland,Mon,,PhuktongTuimei rd,26.787,95.070083,ROCK,SLIDE,
25737,NG/MON/83N01/2017/26,Nagaland,Mon,,,26.78725,95.068972,DEBRIS,SLIDE,
25738,NG/MON/83N01/2017/27,Nagaland,Mon,,PhuktongTuimei rd,26.787333,95.068917,DEBRIS,SLIDE,
25739,NG/MON/83N01/2017/28,Nagaland,Mon,,PhuktongTuimei rd,26.78825,95.068361,DEBRIS,SLIDE,
25740,NG/MON/83N01/2017/29,Nagaland,Mon,,PhuktongTuimei rd,26.788611,95.068194,DEBRIS,SLIDE,
25741,NG/MON/83N01/2017/30,Nagaland,Mon,,PhuktongTuimei rd,26.794056,95.072861,DEBRIS,SLIDE,
25742,NG/MON/83N01/2017/31,Nagaland,Mon,,PhuktongTuimei rd,26.794472,95.072722,DEBRIS,SLIDE,
25743,NG/MON/83N01/2017/69,Nagaland,Mon,,Wangla village,26.804028,95.003722,SOIL,SLIDE,
25744,NG/MON/83N01/2017/32,Nagaland,Mon,,PhuktongTuimei rd,26.812389,95.076444,DEBRIS,SLIDE,
25745,NG/MON/83N01/2017/33,Nagaland,Mon,,PhuktongTuimei rd,26.813917,95.075667,DEBRIS,SLIDE,
25746,NG/MON/83N01/2017/34,Nagaland,Mon,,PhuktongTuimei rd,26.816056,95.074639,DEBRIS,SLIDE,
25747,NG/MON/83N01/2017/35,Nagaland,Mon,,PhuktongTuimei rd,26.817417,95.072694,DEBRIS,SLIDE,
25748,NG/MON/83N01/2017/36,Nagaland,Mon,,PhuktongTuimei rd,26.81775,95.072917,DEBRIS,SLIDE,
25749,NG/MON/83N01/2017/37,Nagaland,Mon,,PhuktongTuimei rd,26.818167,95.072417,DEBRIS,SLIDE,
25750,NG/MON/83N01/2017/38,Nagaland,Mon,,PhuktongTuimei rd,26.818889,95.072222,DEBRIS,SLIDE,
25751,NG/MON/83N01/2017/40,Nagaland,Mon,,PhuktongTuimei rd,26.820528,95.078722,DEBRIS,SLIDE,
25752,NG/MON/83N01/2017/39,Nagaland,Mon,,PhuktongTuimei rd,26.820806,95.077889,DEBRIS,SLIDE,
25753,NG/MON/83N01/2017/41,Nagaland,Mon,,PhuktongTuimei rd,26.821722,95.078389,SOIL,SLIDE,
25754,NG/MON/83N01/2017/42,Nagaland,Mon,,PhuktongTuimei rd,26.822139,95.078944,DEBRIS,SLIDE,
25755,NG/MON/83N01/2017/43,Nagaland,Mon,,PhuktongTuimei rd,26.824278,95.077,SOIL,SLIDE,
25756,NG/MON/83N01/2017/44,Nagaland,Mon,,PhuktongTuimei rd,26.824694,95.076889,ROCK,SLIDE,
25757,NG/MON/83N01/2017/45,Nagaland,Mon,,PhuktongTuimei rd,26.825,95.076778,ROCK,SLIDE,
25758,NG/MON/83N01/2017/46,Nagaland,Mon,,PhuktongTuimei rd,26.826194,95.075917,DEBRIS,SLIDE,
25759,NG/MON/83N01/2017/47,Nagaland,Mon,,PhuktongTuimei rd,26.831417,95.077917,SOIL,SLIDE,
25760,NG/MON/83N01/2017/48,Nagaland,Mon,,PhuktongTuimei rd,26.831778,95.078028,DEBRIS,SLIDE,
25761,NG/MON/83N01/2017/49,Nagaland,Mon,,PhuktongTuimei rd,26.831889,95.077944,SOIL,SLIDE,
25762,NG/MON/83N01/2017/51,Nagaland,Mon,,PhuktongTuimei rd,26.833889,95.080972,DEBRIS,SLIDE,
25763,NG/MON/83N01/2017/50,Nagaland,Mon,,PhuktongTuimei rd,26.834,95.079806,SOIL,SLIDE,
25764,NG/MON/83N01/2017/52,Nagaland,Mon,,PhuktongTuimei rd,26.834194,95.081639,DEBRIS,SLIDE,
25765,NG/MON/83N01/2017/53,Nagaland,Mon,,PhuktongTuimei rd,26.834556,95.081111,ROCK,SLIDE,
25766,NG/MON/83N01/2017/54,Nagaland,Mon,,PhuktongTuimei rd,26.834778,95.080639,SOIL,SLIDE,
25767,NG/MON/83N01/2017/55,Nagaland,Mon,,PhuktongTuimei rd,26.834972,95.080528,ROCK,SLIDE,
25768,NG/MON/83N01/2017/56,Nagaland,Mon,,PhuktongTuimei rd,26.835417,95.080444,DEBRIS,SLIDE,
25769,NG/MON/83N01/2017/57,Nagaland,Mon,,PhuktongTuimei rd,26.8365,95.081306,SOIL,SLIDE,
25770,NG/MON/83N01/2017/58,Nagaland,Mon,,PhuktongTuimei rd,26.840694,95.080333,SOIL,SLIDE,
25771,NG/MON/83N01/2017/59,Nagaland,Mon,,PhuktongTuimei rd,26.841139,95.079694,SOIL,SLIDE,
25772,NG/MON/83N01/2017/60,Nagaland,Mon,,PhuktongTuimei rd,26.841222,95.079556,SOIL,SLIDE,
25773,NG/MON/83N01/2017/61,Nagaland,Mon,,PhuktongTuimei rd,26.841667,95.079333,SOIL,SLIDE,
25774,NG/MON/83N01/2017/62,Nagaland,Mon,,PhuktongTuimei rd,26.84325,95.080306,SOIL,SLIDE,
25775,NG/MON/83N01/2017/63,Nagaland,Mon,,PhuktongTuimei rd,26.844028,95.080972,ROCK,SLIDE,
25776,NG/MON/83N01/2017/64,Nagaland,Mon,,PhuktongTuimei rd,26.84425,95.080278,DEBRIS,SLIDE,
25777,NG/MON/83N01/2017/65,Nagaland,Mon,,PhuktongTuimei rd,26.844389,95.077667,DEBRIS,SLIDE,
25778,NG/MON/83N01/2017/66,Nagaland,Mon,,PhuktongTuimei rd,26.845278,95.077167,DEBRIS,SLIDE,
25779,NG/MON/83N01/2017/67,Nagaland,Mon,,PhuktongTuimei rd,26.845472,95.077639,SOIL,SLIDE,
25780,NG/MON/83N01/2017/68,Nagaland,Mon,,PhuktongTuimei rd,26.846139,95.077861,ROCK,SLIDE,
25781,3211,Nagaland,Chumoukedima,,,25.7802266,93.936165,DEBRIS,FLOW,03 September 2024
25782,3212,Nagaland,Chumoukedima,,,25.7746019,93.9148756,DEBRIS,SLIDE,03 September 2024
25783,3378,Nagaland,Tseminyu,,,25.8817748,94.1887571,ROCK,SLIDE,
25784,3310,Nagaland,Tseminyu,,,25.8816564,94.1902346,ROCK,FALL,19 January 2025
25785,3380,Nagaland,Mokokchung,,,26.4231373,94.3822611,SOIL,SLIDE,07 July 2025
25786,3375,Nagaland,Kohima,,,25.623067,94.114196,DEBRIS,SLIDE,07 July 2025
25787,3379,Nagaland,Mokokchung,,,26.4527822,94.375268,SOIL,SLIDE,08 July 2025
25788,3381,Nagaland,Mokokchung,,,26.4219453,94.3854377,ROCK,FALL,07 July 2025
25789,3382,Nagaland,Mokokchung,,,26.4242282,94.3924136,ROCK,FALL,05 July 2025
25790,3383,Nagaland,Mokokchung,,,26.42608,94.398916,ROCK,SLIDE,07 July 2025
25791,NA/ZUN/83J12/2024/01,Nagaland,Zunheboto,Alahuto landslide,Alahuto Ward,26.017317,94.531348,EARTH,SLIDE,07.07.2024 (around 4.00pm)
25792,NA/KOH/83K02/2024/01,Nagaland,Kohima,Lerie Colony,NH-2,25.471526,94.151784,DEBRIS,SLIDE,July 2018
25793,NA/KOH/83K02/2024/02,Nagaland,Kohima,Kigwema Village,Kigwema-Meluri road,25.6125,94.1272,DEBRIS,SLIDE,06 July 2024
25794,NA/CHU/83G13/2024/01,Nagaland,Chumoukedima,Pagala Pahar landslide,NH-29,25.7853,93.8014,DEBRIS,SLIDE,03 September 2024
25795,NA/TUE/83J16/2024/01,Nagaland,Tuensang,Phinjang Colony landslide,NH 202,26.247414,94.819895,DEBRIS,SLIDE,"1997, 2010, April 2024"
25796,NA/WOK/83J08/2024/01,Nagaland,Wokha,Near Hammock Restaurant,NH-61/Wokha Village,26.111335,94.257114,DEBRIS,SLIDE,"2022, 15 July 2024"
25797,NA/WKH/83J8/2024/02,Nagaland,Wokha,Tchuyiro landslide,Tchuyiro colony,26.08945,94.264217,EARTH,SLIDE,23 July 2024
25798,NL/KOH/83K02/2022/001,Nagaland,Kohima,Meriema landslide,NH-2/ Kohima-Wokha Highway,25.71711111,94.08561111,SOIL,SLIDE,29 October 2017
25799,NL/KOH/83K02/2022/002,Nagaland,Kohima,Meriema village landslide,Inside Meriema village,25.712031,94.089791,ROCK,SLIDE,12 September 2022
25800,NL/KOH/83K02/2022/003,Nagaland,Kohima,Chiesema,Chiesema,25.7491204,94.0804548,DEBRIS,SLIDE,25 September 2022
25801,NL/KOH/83K02/2022/004,Nagaland,Kohima,New secretariat-Meriema road,New secretariat-Meriema road,25.7179491,94.0917724,ROCK,SLIDE,28 September 2022
25802,NL/KOH/83G13/2022/005,Nagaland,Kohima,Piphema,NH29/Piphema,25.770055,93.937873,DEBRIS,SLIDE,15 October 2022
25803,NL/KOH/83G13/2022/006,Nagaland,Kohima,Piphema,NH29/Piphema,25.771451,93.907041,DEBRIS,SLIDE,30 September 2022
25804,NL/KOH/83K02/2022/007,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Khonoma road,25.660913,94.053659,DEBRIS,SLIDE,May 2022
25805,NL/KOH/83K02/2022/008,Nagaland,Kohima,Chiesema,Chiesema,25.7491204,94.0804548,DEBRIS,SLIDE,
25806,NL/KOH/83K02/2022/009,Nagaland,Kohima,Meriema,Meriema,25.7179491,94.0917724,ROCK,SLIDE,
25807,NL/KOH/83K02/2022/010,Nagaland,Kohima,Piphema,Piphema,25.770064,93.937891,DEBRIS,SLIDE,12 November 2022
25808,NL/KOH/83K02/2022/011,Nagaland,Kohima,Pherima,Pherima,25.771977,93.905846,DEBRIS,SLIDE,September 2022
25809,NL/KOH/83K02/2022/012,Nagaland,Kohima,Khonoma,Khonoma,25.650352,94.026955,ROCK,SLIDE,
25810,NL/KOH/83K02/2022/013,Nagaland,Kohima,Vishwema,Vishwema-Kidima road,25.552707,94.161461,DEBRIS,SLIDE,
25811,NL/KOH/83K02/2022/014,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.611096,94.216757,DEBRIS,SLIDE,
25812,NL/KOH/83K02/2022/015,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.617949,94.207166,DEBRIS,SLIDE,
25813,NL/KOH/83K02/2022/016,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.620164,94.207204,DEBRIS,SLIDE,
25814,NL/KOH/83K02/2022/017,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.627333,94.211735,DEBRIS,SLIDE,
25815,NL/KOH/83K02/2022/018,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.64501,94.032825,DEBRIS,SLIDE,
25816,NL/KOH/83K02/2022/019,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.645074,94.032741,DEBRIS,SLIDE,
25817,NL/KOH/83K02/2022/020,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.645633,94.008403,DEBRIS,SLIDE,
25818,NL/PER/83G14/2022/021,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.618175,93.919236,DEBRIS,SLIDE,
25819,NL/PER/83G14/2022/022,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.618222,93.918397,DEBRIS,SLIDE,
25820,NL/PER/83G14/2022/023,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.611284,93.912865,DEBRIS,SLIDE,
25821,NL/PER/83G14/2022/024,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.609085,93.90642,DEBRIS,SLIDE,
25822,NL/PER/83G14/2022/025,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.605559,93.898552,DEBRIS,SLIDE,
25823,NL/PER/83G14/2022/026,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.602682,93.896846,DEBRIS,SLIDE,
25824,NL/PER/83G14/2022/027,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.598454,93.897602,DEBRIS,SLIDE,
25825,NL/KOH/83K01/2022/028,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Kohima-10th Mile-Nuiland Road,25.77457,94.075897,DEBRIS,SLIDE,
25826,NL/KOH/83K01/2022/029,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Bawe,25.875167,94.042953,DEBRIS,SLIDE,
25827,NL/KOH/83K01/2022/030,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.882916,94.036198,DEBRIS,SLIDE,
25828,NL/KOH/83K01/2022/031,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.884392,94.040381,DEBRIS,SLIDE,
25829,NL/KOH/83K01/2022/032,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.891043,94.041031,DEBRIS,SLIDE,
25830,NL/KOH/83K01/2022/033,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.895838,94.044886,DEBRIS,SLIDE,
25831,NL/KOH/83K01/2022/034,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Tsosinyu,25.903907,94.041235,DEBRIS,SLIDE,
25832,NL/PER/83G11/2022/035,Nagaland,Peren,Mpai,Peren_Mpai Road,25.455672,93.737492,DEBRIS,SLIDE,
25833,NL/PER/83G11/2022/036,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.459292,93.737054,DEBRIS,SLIDE,
25834,NL/PER/83G11/2022/037,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.469296,93.728636,DEBRIS,SLIDE,
25835,NL/PER/83G11/2022/038,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.471854,93.726986,ROCK,SLIDE,
25836,NL/PER/83G11/2022/039,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.472566,93.727307,ROCK,SLIDE,
25837,NL/PER/83G11/2022/040,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.56335,93.737232,DEBRIS,SLIDE,
25838,NL/PER/83G11/2022/041,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.569543,93.736,ROCK,SLIDE,
25839,NL/PER/83G11/2022/042,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.568534,93.726285,DEBRIS,SLIDE,
25840,NL/PER/83G14/2022/043,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576594,93.78377,SOIL,SLIDE,
25841,NL/PER/83G14/2022/044,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.569569,93.788068,DEBRIS,SLIDE,
25842,NL/PER/83G14/2022/045,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.578244,93.804478,ROCK,SLIDE,
25843,NL/PER/83G14/2022/046,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576992,93.809083,DEBRIS,SLIDE,
25844,NL/PER/83G14/2022/047,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576671,93.815779,SOIL,SLIDE,
25845,NL/PER/83G14/2022/048,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.595898,93.829722,ROCK,SLIDE,
25846,NL/PER/83G14/2022/049,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.591228,93.851831,SOIL,SLIDE,
25847,NL/PER/83G10/2022/050,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.590458,93.851498,DEBRIS,SLIDE,
25848,NL/PER/83G10/2022/051,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.514327,93.666041,ROCK,FALL,
25849,NL/PER/83G10/2022/052,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.493958,93.657962,SOIL,SLIDE,
25850,NL/KOH/83G10/2022/053,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.493218,93.657921,SOIL,SLIDE,July 2018
25851,NL/KOH/83G13/2023/01,Nagaland,Kohima,Piphema,NH-29,25.76085556,93.94696111,DEBRIS,SLIDE,June 2023
25852,NL/KOH/83G14/2023/02,Nagaland,Kohima,Piphema,NH-29,25.76512222,93.94213889,DEBRIS,SLIDE,July 2023
25853,NL/KOH/83G13/2023/03,Nagaland,Kohima,Piphema,NH-29,25.76618333,93.94043611,DEBRIS,SLIDE,08 September 2023
25854,NL/KOH/83K02/2023/04,Nagaland,Kohima,Peducha,NH-29,25.79666111,93.80424722,ROCK,SLIDE,July 2023
25855,NL/KOH/83K02/2023/05,Nagaland,Kohima,Khonoma,Kohima-Peren road,25.646219,94.0334861,DEBRIS,SLIDE,June 2023
25856,NL/KOH/83K01/2023/06,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.7439067,94.0824993,DEBRIS,SLIDE,July 2023
25857,NL/KOH/83K01/2023/07,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.76305,94.078305,DEBRIS,SLIDE,July 2023
25858,NL/KOH/83K02/2023/08,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.7641421,94.0777917,DEBRIS,SLIDE,July 2023
25859,NL/KOH/83K02/2023/09,Nagaland,Kohima,Kohima-Botsa road,Kohima-Botsa road,25.7641457,94.0781772,ROCK,SLIDE,August 2023
25860,NL/KOH/83K02/2023/10,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.67776,94.1390317,DEBRIS,SLIDE,July 2023
25861,NL/KOH/83G13/2023/11,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.6712978,94.1388109,ROCK,SLIDE,July 2023
25862,NL/KOH/83K02/2023/12,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.6625403,94.1437783,DEBRIS,SLIDE,
25863,NL/KOH/83K02/2023/13,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.65575291,94.1505873,DEBRIS,SLIDE,July 2023
25864,NL/KOH/83K02/2023/14,Nagaland,Kohima,Vishwema,NH2,25.5407188,94.1334216,SOIL,SLIDE,August 2023
25865,NL/KOH/83K01/2023/15,Nagaland,Kohima,Botsa,Kohima-Wokha road,25.8549806,94.1569166,ROCK,SLIDE,September 2023
25866,NL/KOH/83K02/2023/17,Nagaland,Kohima,Jotsoma,Kohima-Peren road,25.72508611,94.07130278,DEBRIS,SLIDE,August 2023
25867,NL/KOH/83K02/2023/18,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.71775556,94.07246667,DEBRIS,SLIDE,September 2023
25868,NL/KOH/83K02/2023/19,Nagaland,Kohima,Khonoma,Jotsoma-Padi-Benreu road,25.66754722,94.08075278,DEBRIS,SLIDE,02 October 2023
25869,NL/KOH/83G14/2023/20,Nagaland,Kohima,Poilwa,Poilwa-Khonoma road,25.60054167,93.92484444,ROCK,SLIDE,September 2023
25870,NL/PER/83G14/2023/21,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.60711616,93.92787222,ROCK,SLIDE,2022
25871,NL/PER/83G14/2023/22,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.60688056,93.92055833,ROCK,SLIDE,
25872,NL/PER/83G14/2023/23,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.61061111,93.92184722,ROCK,SLIDE,
25873,NL/PER/83G14/2023/24,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.61285278,93.92066111,DEBRIS,SLIDE,
25874,NL/PER/83G14/2023/25,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.77309444,93.91229167,ROCK,SLIDE,
25875,NL/PER/83G14/2023/26,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.77308611,93.91128889,ROCK,SLIDE,
